NORMAL_ID,raw_white,raw_ground,raw_universe,has_stats,ground,white,candidate,ID
46084621,0,0,1,1,0,0,1,13800092810893
4674086,0,1,1,1,1,0,1,31865297140430
46762291,1,1,1,1,0,1,0,34721444585365
46905162,1,1,1,1,0,1,0,197938175265358
46953740,1,1,1,1,0,1,0,100984195228591
47053522,1,1,1,1,0,1,0,35419456436461
47090666,1,1,1,1,0,1,0,113725185901516
47139547,1,1,1,1,0,1,0,64698108611503
47207301,1,1,1,1,0,1,0,222364831566216
47219124,1,1,1,1,0,1,0,163748855865655
47265166,0,1,1,1,1,0,1,177122110417210
47307032,1,1,1,1,0,1,0,122940373193922
47452647,1,1,1,1,0,1,0,10955779436926
47511522,1,0,1,1,0,1,0,84264113190752
4765474,1,1,1,1,0,1,0,58453816666168
47659761,1,1,1,1,0,1,0,191623974875392
47711385,1,1,1,1,0,1,0,168594651111435
47858469,1,1,1,1,0,1,0,276345205124060
47862948,0,0,1,1,0,0,1,248990801177366
48009082,1,1,1,1,0,1,0,143863114569654
48016935,1,0,1,1,0,1,0,7197498936185
48040022,0,0,1,1,0,0,1,189220799039484
48084476,1,1,1,1,0,1,0,187264739006443
48149271,1,0,1,1,0,1,0,66498395723465
48151035,1,0,1,1,0,1,0,67723396938877
48193842,1,1,1,1,0,1,0,268548341783472
48219250,1,1,1,1,0,1,0,40044408937042
48276045,1,1,1,1,0,1,0,131894845144286
48309218,0,0,1,1,0,0,1,94039646161473
48319548,1,1,1,1,0,1,0,95072179818717
48358540,1,1,1,1,0,1,0,141582336096911
48424694,1,1,1,1,0,1,0,30641051831058
48463794,1,1,1,1,0,1,0,144461418765336
48643799,1,1,1,1,0,1,0,42710114982255
48722361,1,0,1,1,0,1,0,99457923643917
48807657,1,1,1,1,0,1,0,209032392764811
48838659,1,0,1,1,0,1,0,187756784467366
48872731,0,1,1,1,1,0,1,157306485627483
48923865,1,1,1,1,0,1,0,202223755344001
49037696,1,0,1,1,0,1,0,231834241845977
49282472,1,1,1,1,0,1,0,158797529704143
49313845,1,0,1,1,0,1,0,227979014075587
49351708,1,1,1,1,0,1,0,178617841734989
49374114,1,0,1,1,0,1,0,256644857247660
49429780,1,1,1,1,0,1,0,6359963012027
4944101,1,1,1,1,0,1,0,277793821316437
49591004,1,1,1,1,0,1,0,210506185343399
49627043,1,0,1,1,0,1,0,248667040594180
49701084,1,1,1,1,0,1,0,219427952538012
49711923,1,1,1,1,0,1,0,158119492910804
49912268,0,0,1,1,0,0,1,143853237782710
49923560,1,1,1,1,0,1,0,98898567263296
5352149,1,1,1,1,0,1,0,270728238201349
5367368,1,1,1,1,0,1,0,209250957671534
5539099,1,1,1,1,0,1,0,78711753856526
5584452,1,0,1,1,0,1,0,198181540592751
5667776,0,0,1,1,0,0,1,140235458549172
5676941,1,0,1,1,0,1,0,228551988553775
5730999,1,0,1,1,0,1,0,149519505548996
5928748,1,1,1,1,0,1,0,171966759363708
6297211,1,1,1,1,0,1,0,98048730821536
6323396,1,1,1,1,0,1,0,274500883638314
6581147,1,0,1,1,0,1,0,215582418465874
6834244,1,1,1,1,0,1,0,117651758458599
7003652,1,1,1,1,0,1,0,45493075381287
7013314,1,1,1,1,0,1,0,22871722629842
7064768,1,1,1,1,0,1,0,149247433791265
7184892,1,1,1,1,0,1,0,145346486189835
7216559,1,1,1,1,0,1,0,32000791985147
7384832,1,1,1,1,0,1,0,160508073978971
7400599,1,1,1,1,0,1,0,239539741201362
7449195,1,1,1,1,0,1,0,250588756098189
7670952,1,1,1,1,0,1,0,110771903565919
7731502,1,1,1,1,0,1,0,262377999156076
7818049,1,1,1,1,0,1,0,33117659059751
8014060,1,1,1,1,0,1,0,14818663937372
8108672,1,1,1,1,0,1,0,71091057218510
8158359,1,1,1,1,0,1,0,143401525362398
8167792,1,1,1,1,0,1,0,255211384356669
8493538,1,1,1,1,0,1,0,55533038053213
8596528,1,1,1,1,0,1,0,147605558096678
8795438,1,1,1,1,0,1,0,6789150175993
9017291,1,1,1,1,0,1,0,20513371746079
9107864,1,1,1,1,0,1,0,149323640261804
9178807,1,1,1,1,0,1,0,9013223180222
9302215,1,1,1,1,0,1,0,245301161201508
9481215,1,1,1,1,0,1,0,47334600617994
9662534,1,0,1,1,0,1,0,118615116774782
9796029,1,1,1,1,0,1,0,229458434886633
10147977,1,1,1,1,0,1,0,218590114496873
10332096,1,1,1,1,0,1,0,127748901511995
10499377,1,1,1,1,0,1,0,210938366585763
10547121,1,1,1,1,0,1,0,188342441794140
1058807,1,1,1,1,0,1,0,151833350595967
11018473,1,1,1,1,0,1,0,8558552082066
11875486,1,1,1,1,0,1,0,234219967604657
11918471,1,1,1,1,0,1,0,139647284776721
11924005,1,1,1,1,0,1,0,34994136248846
12095298,1,0,1,1,0,1,0,26376108883490
12367357,0,1,1,1,1,0,1,142122066523207
12738574,1,1,1,1,0,1,0,193470626753695
13461460,1,1,1,1,0,1,0,222748104095646
13712796,1,1,1,1,0,1,0,7060205684371
13785554,1,1,1,1,0,1,0,214226995713248
13884890,1,1,1,1,0,1,0,231920669354889
14167588,1,1,1,1,0,1,0,259991990439793
14206025,1,1,1,1,0,1,0,11000455380599
14264640,1,1,1,1,0,1,0,42334382353939
14540152,1,1,1,1,0,1,0,14209579768161
14581300,1,1,1,1,0,1,0,111498485166492
14684513,1,1,1,1,0,1,0,6487006309198
14779547,0,1,1,1,1,0,1,3964868270120
15277582,1,0,1,1,0,1,0,252344716305806
15365213,0,0,1,1,0,0,1,176576149685766
16870144,1,1,1,1,0,1,0,123528570358350
16998640,1,1,1,1,0,1,0,162835399215416
17169031,1,1,1,1,0,1,0,58014626574039
17608069,1,0,1,1,0,1,0,22859626209375
17628308,1,1,1,1,0,1,0,79953918583284
17649980,1,1,1,1,0,1,0,3103031638516
17741584,1,1,1,1,0,1,0,12978251659165
18703061,1,0,1,1,0,1,0,95922171789669
18828071,0,0,1,1,0,0,1,35444505257022
19273029,1,1,1,1,0,1,0,11855691621031
19465232,1,1,1,1,0,1,0,152747653789433
19774314,1,1,1,1,0,1,0,279840608968263
19789351,1,1,1,1,0,1,0,128825607652195
20079012,1,1,1,1,0,1,0,53610582540496
20144566,1,1,1,1,0,1,0,124151873736356
20303235,1,1,1,1,0,1,0,175780900723293
20411463,1,1,1,1,0,1,0,25028890503092
2042158,1,1,1,1,0,1,0,7909009056645
20442603,1,1,1,1,0,1,0,57062917863474
20493490,1,1,1,1,0,1,0,244884607033731
20743237,1,1,1,1,0,1,0,259048177877935
21265253,1,1,1,1,0,1,0,257075173420468
21325398,1,1,1,1,0,1,0,130986632410664
21349136,0,1,1,1,1,0,1,23328596364057
21432182,1,1,1,1,0,1,0,8334977788309
21457964,1,1,1,1,0,1,0,207159099077594
21546018,1,1,1,1,0,1,0,266351540728323
21993053,0,1,1,1,1,0,1,148214293321251
22171684,1,1,1,1,0,1,0,209492987359343
22248179,1,1,1,1,0,1,0,150962125313766
22613776,1,1,1,1,0,1,0,182707795269457
22695039,1,1,1,1,0,1,0,45942958952274
2303176,1,1,1,1,0,1,0,190180727268312
2330021,1,1,1,1,0,1,0,119339397175007
2361207,1,1,1,1,0,1,0,214505211869191
23677541,1,0,1,1,0,1,0,225104871668893
2401264,1,1,1,1,0,1,0,82805624716238
2449652,1,1,1,1,0,1,0,37789000381
24623754,1,1,1,1,0,1,0,160074733504545
2468009,1,1,1,1,0,1,0,23186063143124
2472544,1,1,1,1,0,1,0,179950719631034
24864410,1,1,1,1,0,1,0,223568618165528
24941164,1,1,1,1,0,1,0,75590246158981
25007626,1,1,1,1,0,1,0,106469818293582
25132088,1,1,1,1,0,1,0,171348285839246
25132718,1,1,1,1,0,1,0,208854268254502
25434028,1,0,1,1,0,1,0,95841049240150
2561613,1,1,1,1,0,1,0,230417336995763
26014231,1,1,1,1,0,1,0,85813886424861
26287321,1,1,1,1,0,1,0,105657372100380
26411401,1,1,1,1,0,1,0,243990231091754
27144315,1,1,1,1,0,1,0,171879382299802
27231233,1,1,1,1,0,1,0,73545153785909
27511317,1,1,1,1,0,1,0,23344356433424
28714462,1,1,1,1,0,1,0,40789989080271
2880251,1,1,1,1,0,1,0,142492226225218
2998915,1,1,1,1,0,1,0,74628007171050
3024121,1,0,1,1,0,1,0,35621280628572
31440934,1,1,1,1,0,1,0,12285845853328
31572716,0,0,1,1,0,0,1,232492197672253
3173570,1,1,1,1,0,1,0,70885899739238
31893403,1,1,1,1,0,1,0,265222413822180
31963512,1,1,1,1,0,1,0,46460024269923
3197045,1,1,1,1,0,1,0,8322119563113
32080017,1,1,1,1,0,1,0,264605348462284
32103488,1,0,1,1,0,1,0,32587849412347
32365930,1,1,1,1,0,1,0,214570474587735
3253098,1,1,1,1,0,1,0,12340012098061
32539432,1,1,1,1,0,1,0,92919815456043
3274179,1,1,1,1,0,1,0,95214706011098
32751655,1,1,1,1,0,1,0,183787145952196
32817379,1,0,1,1,0,1,0,211706905498171
32960780,0,1,1,1,1,0,1,143593673941201
32963064,1,1,1,1,0,1,0,28337735111357
33577190,1,1,1,1,0,1,0,46725331359270
33807667,1,1,1,1,0,1,0,20746506475384
34456452,1,1,1,1,0,1,0,110590127911644
34674442,0,1,1,1,1,0,1,86984467147074
35290342,0,1,1,1,1,0,1,91667154440862
35354918,0,0,1,1,0,0,1,263441450934820
35508454,1,1,1,1,0,1,0,90859041686512
35518429,1,1,1,1,0,1,0,24388461245082
35630603,1,1,1,1,0,1,0,77741715572663
35808166,1,1,1,1,0,1,0,205986396321926
35848085,1,0,1,1,0,1,0,23344994647086
3606840,0,1,1,1,1,0,1,113354547347738
36248845,1,1,1,1,0,1,0,261630119317928
3625718,1,1,1,1,0,1,0,36604609628247
3683995,1,1,1,1,0,1,0,260422977576854
37217982,1,1,1,1,0,1,0,54589087720625
37307046,1,1,1,1,0,1,0,174684637114570
37554982,1,1,1,1,0,1,0,275819604968002
3757573,1,1,1,1,0,1,0,238757110798932
37615108,1,1,1,1,0,1,0,197253050515398
37824602,1,1,1,1,0,1,0,218525436362255
37942379,1,1,1,1,0,1,0,2836611273373
3816658,1,1,1,1,0,1,0,62637974584814
38624753,1,1,1,1,0,1,0,205851500893866
38625125,0,0,1,1,0,0,1,269769810669219
39815976,1,1,1,1,0,1,0,142873437622218
40291586,1,0,1,1,0,1,0,164326637853343
40328338,1,1,1,1,0,1,0,202291002812408
4033556,1,1,1,1,0,1,0,276842186812078
40397736,0,0,1,1,0,0,1,265125796160880
40882160,1,1,1,1,0,1,0,197036040532864
41039356,1,1,1,1,0,1,0,66689248138752
41269506,0,0,1,1,0,0,1,72448470657345
41413229,1,1,1,1,0,1,0,235156385518728
4158152,1,1,1,1,0,1,0,204810067243742
41667305,1,1,1,1,0,1,0,59367539628653
41779367,1,1,1,1,0,1,0,237962020859785
41827609,1,1,1,1,0,1,0,268231593633845
42104968,1,1,1,1,0,1,0,149744140418361
42435721,1,0,1,1,0,1,0,36047329117265
42598126,1,0,1,1,0,1,0,13007643702995
42651934,1,1,1,1,0,1,0,94417864703645
42700124,0,0,1,1,0,0,1,245780738259401
42887134,0,1,1,1,1,0,1,93733837760400
43019039,1,1,1,1,0,1,0,210920480999652
4519830,1,1,1,1,0,1,0,151779465843464
45309610,0,1,1,1,1,0,1,171550370910831
45319735,1,1,1,1,0,1,0,171035290369371
4544162,1,0,1,1,0,1,0,147646448937076
45620654,0,1,1,1,1,0,1,192292875652863
45744056,1,1,1,1,0,1,0,213396520995643
46192709,1,1,1,1,0,1,0,185232471558402
46565100,1,1,1,1,0,1,0,21382954064332
46667174,0,0,1,1,0,0,1,87016075436719
46826863,1,1,1,1,0,1,0,155695510924683
46916452,1,1,1,1,0,1,0,45282098480645
4699785,1,0,1,1,0,1,0,169437432294172
47092060,1,1,1,1,0,1,0,63828973927295
47181551,1,1,1,1,0,1,0,161247133900841
47202123,1,1,1,1,0,1,0,70923912977866
4739952,1,1,1,1,0,1,0,30848212310621
47411453,1,1,1,1,0,1,0,228652567309340
47422940,1,1,1,1,0,1,0,141556228826766
47447669,1,1,1,1,0,1,0,75466591476179
47485328,0,0,1,1,0,0,1,255452315777732
4763308,1,1,1,1,0,1,0,93520455146539
47662605,1,0,1,1,0,1,0,228169613036923
47742090,1,1,1,1,0,1,0,117716446806946
47773650,1,1,1,1,0,1,0,264039416300438
47865508,0,0,1,1,0,0,1,192166743397904
4792251,1,1,1,1,0,1,0,118151183567074
47958148,1,0,1,1,0,1,0,49491409093626
48044514,1,1,1,1,0,1,0,158308680597173
48360877,1,0,1,1,0,1,0,214404671299306
48361239,1,0,1,1,0,1,0,135905557661623
48474788,1,0,1,1,0,1,0,274337373246462
48495455,1,0,1,1,0,1,0,197169185198343
48501142,1,1,1,1,0,1,0,240122873788674
4864881,1,1,1,1,0,1,0,167178536716152
48668401,1,1,1,1,0,1,0,274108744542868
48985148,1,1,1,1,0,1,0,61586017682906
48986070,1,1,1,1,0,1,0,242388075616816
49045179,1,1,1,1,0,1,0,130776258748277
49066019,1,1,1,1,0,1,0,265836464435469
4907614,1,1,1,1,0,1,0,149152341084635
49108065,1,0,1,1,0,1,0,140181663001802
49111415,1,1,1,1,0,1,0,48955132808520
49137691,1,1,1,1,0,1,0,218654727242672
4915197,1,1,1,1,0,1,0,22769854485967
49207574,0,1,1,1,1,0,1,262303871914487
49319088,1,1,1,1,0,1,0,15595555535133
49329944,0,0,1,1,0,0,1,266043006353668
49361870,1,1,1,1,0,1,0,88527758500003
49473442,0,0,1,1,0,0,1,162678366883008
49481315,1,1,1,1,0,1,0,243121009219060
49550871,1,0,1,1,0,1,0,125564445321853
49566156,1,1,1,1,0,1,0,50870451731080
49670470,1,1,1,1,0,1,0,210751118612233
49680454,1,1,1,1,0,1,0,254355699273629
49798599,1,0,1,1,0,1,0,235584121913116
49832258,1,1,1,1,0,1,0,87501239138630
49852059,1,0,1,1,0,1,0,203347612061615
5200057,1,1,1,1,0,1,0,161629193687935
5234298,1,1,1,1,0,1,0,51693940936231
5242544,1,1,1,1,0,1,0,50419996475613
5371158,1,1,1,1,0,1,0,161542383186620
5389190,1,1,1,1,0,1,0,116652666108461
5395397,1,1,1,1,0,1,0,174752062462085
5453560,1,1,1,1,0,1,0,23065067474581
5462304,1,0,1,1,0,1,0,27218854175771
5574945,1,1,1,1,0,1,0,138678013422738
5616786,0,1,1,1,1,0,1,271019187525611
5762859,1,1,1,1,0,1,0,159815680265692
5807219,1,1,1,1,0,1,0,155500269159731
5814917,0,1,1,1,1,0,1,186751615947388
6106561,1,1,1,1,0,1,0,228871003683426
6224798,1,1,1,1,0,1,0,170476385067392
6936923,1,1,1,1,0,1,0,125864797994876
6972082,1,1,1,1,0,1,0,94464343838270
7011263,1,1,1,1,0,1,0,60952425874755
7087211,1,1,1,1,0,1,0,114790733252961
7116033,1,1,1,1,0,1,0,47349850439134
7139632,1,1,1,1,0,1,0,230282811320709
7216579,0,1,1,1,1,0,1,167354947742959
7343742,1,1,1,1,0,1,0,276113904063167
7887098,1,1,1,1,0,1,0,187035635762213
8167332,1,1,1,1,0,1,0,79130317173361
8324310,1,1,1,1,0,1,0,56950122688355
8500205,0,0,1,1,0,0,1,147965029491518
8576190,1,1,1,1,0,1,0,77790550439203
8712884,1,1,1,1,0,1,0,1634453471887
9221949,1,1,1,1,0,1,0,216648380339078
9351207,1,1,1,1,0,1,0,47963637921814
9408825,1,1,1,1,0,1,0,44957893640729
9673385,1,0,1,1,0,1,0,75353194154945
9696486,1,1,1,1,0,1,0,178992098194896
9767465,1,1,1,1,0,1,0,237953092547629
9849492,1,1,1,1,0,1,0,231858417254050
10173307,1,1,1,1,0,1,0,202823147329066
10181887,1,1,1,1,0,1,0,219019272115751
10360367,1,1,1,1,0,1,0,192049476100147
10474751,1,1,1,1,0,1,0,150760641412437
10480495,1,1,1,1,0,1,0,160201550877594
10575586,1,0,1,1,0,1,0,248004017088499
10606121,0,1,1,1,1,0,1,224475996540371
10880838,1,1,1,1,0,1,0,232596963379648
10911241,0,0,1,1,0,0,1,119675629935883
10945141,1,1,1,1,0,1,0,157479965262107
10965700,1,0,1,1,0,1,0,36950566610880
10973087,1,1,1,1,0,1,0,76175601551984
11399283,1,1,1,1,0,1,0,75240985846066
11680809,0,1,1,1,1,0,1,241331498895212
11725379,1,0,1,1,0,1,0,216514097850767
12206710,1,0,1,1,0,1,0,20657845229337
12285210,0,0,1,1,0,0,1,243522825085494
12522934,1,0,1,1,0,1,0,144166362745338
12932058,1,1,1,1,0,1,0,44222041040545
13125769,1,1,1,1,0,1,0,211466412005210
13725982,1,1,1,1,0,1,0,117819520284248
13804400,1,1,1,1,0,1,0,222889800675321
13877702,1,1,1,1,0,1,0,30081725993610
14041982,1,1,1,1,0,1,0,14029194921006
14932889,1,1,1,1,0,1,0,98087260875207
15020053,1,1,1,1,0,1,0,263468067899950
15976653,1,1,1,1,0,1,0,62769792902129
16072747,1,0,1,1,0,1,0,216990912060172
16146774,1,1,1,1,0,1,0,93378142489598
16721517,1,0,1,1,0,1,0,55055792117781
17814408,1,1,1,1,0,1,0,251079424755464
17903266,1,1,1,1,0,1,0,266615945809580
18213043,1,1,1,1,0,1,0,193693911154766
18285296,1,1,1,1,0,1,0,189703650770388
18799361,0,1,1,1,1,0,1,132335175215332
19670748,0,0,1,1,0,0,1,94984213023399
19818898,1,1,1,1,0,1,0,122403684132919
20027375,1,0,1,1,0,1,0,91038430762116
20332937,1,1,1,1,0,1,0,13184778265925
20334225,1,1,1,1,0,1,0,114677751295464
20398765,1,1,1,1,0,1,0,131609504913929
2042934,1,1,1,1,0,1,0,57395843832884
20488226,1,1,1,1,0,1,0,170722533455349
20669863,1,1,1,1,0,1,0,66440411432911
20838462,1,1,1,1,0,1,0,230219897008713
21036303,1,1,1,1,0,1,0,128276151006392
21359984,1,1,1,1,0,1,0,169325328403652
2137726,1,1,1,1,0,1,0,59505058583506
21507222,1,1,1,1,0,1,0,181107712743031
21604741,1,1,1,1,0,1,0,118504859676225
21800152,1,1,1,1,0,1,0,131724958112379
21894593,1,1,1,1,0,1,0,213177362288791
21921974,0,1,1,1,1,0,1,163764311390009
22318511,1,1,1,1,0,1,0,168767404550016
22429221,1,1,1,1,0,1,0,255440004289038
22655641,1,1,1,1,0,1,0,59688699133777
22719787,0,0,1,1,0,0,1,125080180605835
2277177,0,0,1,1,0,0,1,41491849279738
23048259,1,1,1,1,0,1,0,58131874096224
2360071,1,1,1,1,0,1,0,25757347096968
2380445,1,1,1,1,0,1,0,182429681448170
2381673,1,1,1,1,0,1,0,16549018766346
23949558,1,1,1,1,0,1,0,19339942236962
24187336,1,1,1,1,0,1,0,23156682789645
24353331,1,1,1,1,0,1,0,46863597733470
2438290,1,1,1,1,0,1,0,239768013519447
24445030,0,0,1,1,0,0,1,161600914396152
24675470,1,0,1,1,0,1,0,228188073068777
24698129,1,0,1,1,0,1,0,36791220180907
24723308,0,1,1,1,1,0,1,79566909339405
25203971,0,1,1,1,1,0,1,230825594745937
25762347,1,1,1,1,0,1,0,99393849056238
2595430,1,1,1,1,0,1,0,80930000780306
26081248,1,1,1,1,0,1,0,194876019800078
26084772,1,1,1,1,0,1,0,77155226995850
26457880,1,1,1,1,0,1,0,57622289539731
26494323,1,1,1,1,0,1,0,50679738737024
26942049,1,1,1,1,0,1,0,123339601514020
2745938,1,0,1,1,0,1,0,45818640849433
2781926,1,1,1,1,0,1,0,205531662997148
27927007,0,1,1,1,1,0,1,219015646566295
28487128,1,1,1,1,0,1,0,104348264666223
28767782,1,0,1,1,0,1,0,171272791625454
28786341,1,1,1,1,0,1,0,61220744715877
28868342,1,1,1,1,0,1,0,146531145782656
28918076,1,1,1,1,0,1,0,120232969002662
2899177,1,1,1,1,0,1,0,219218904115411
29004960,1,1,1,1,0,1,0,68149678165007
29220062,1,1,1,1,0,1,0,17789974659904
29291777,1,1,1,1,0,1,0,266314319626405
2986495,0,0,1,1,0,0,1,221278267953091
29865264,1,1,1,1,0,1,0,61336409686775
29909186,1,0,1,1,0,1,0,105248077264708
3068465,1,1,1,1,0,1,0,154201812269595
30743292,1,1,1,1,0,1,0,169087198659576
31375858,0,0,1,1,0,0,1,245442318430385
31660397,0,1,1,1,1,0,1,197591634954929
31730434,1,1,1,1,0,1,0,38827837614009
32391082,1,1,1,1,0,1,0,130127185107553
32714657,1,0,1,1,0,1,0,99474430590755
32731804,1,1,1,1,0,1,0,230976522279500
32732261,1,1,1,1,0,1,0,61678255920713
33229230,1,1,1,1,0,1,0,53877334714535
3325783,1,1,1,1,0,1,0,228009720040647
33330323,0,0,1,1,0,0,1,67948005998559
33970919,1,1,1,1,0,1,0,146292199630113
34279798,1,0,1,1,0,1,0,9752777921632
34669723,1,1,1,1,0,1,0,250934431583679
35070278,1,0,1,1,0,1,0,270813488477608
35178831,1,1,1,1,0,1,0,253309728955290
3556768,1,1,1,1,0,1,0,261563861957635
35976817,1,1,1,1,0,1,0,216625571709147
36128899,1,0,1,1,0,1,0,215187026573664
3627209,1,1,1,1,0,1,0,180140285608188
36431045,1,1,1,1,0,1,0,28473670095115
36531390,1,1,1,1,0,1,0,252212087955810
3658888,1,1,1,1,0,1,0,18909881823288
36881942,1,1,1,1,0,1,0,49696605358590
36996298,1,1,1,1,0,1,0,99211444229497
37009673,1,1,1,1,0,1,0,107958335333228
37347048,1,1,1,1,0,1,0,219393725106964
37505807,1,1,1,1,0,1,0,199395979981883
3776285,1,1,1,1,0,1,0,93359715644471
37804122,1,1,1,1,0,1,0,225550525484815
38182856,0,0,1,1,0,0,1,108474258034116
38189311,1,1,1,1,0,1,0,50841446190537
38574439,1,1,1,1,0,1,0,242281252083338
39001923,1,0,1,1,0,1,0,153882864728730
3937312,1,1,1,1,0,1,0,36351172829347
39505717,1,1,1,1,0,1,0,194186409457899
39534265,0,0,1,1,0,0,1,9057623168702
39676240,0,1,1,1,1,0,1,217567582915193
39728594,1,1,1,1,0,1,0,214373437822955
40386692,1,1,1,1,0,1,0,123996106257471
40560600,1,1,1,1,0,1,0,104256407448328
40605868,1,1,1,1,0,1,0,36780341201756
40706184,1,1,1,1,0,1,0,134180504521626
40758769,1,1,1,1,0,1,0,269990303293108
4129727,1,1,1,1,0,1,0,99871289989083
41385536,1,1,1,1,0,1,0,98163448378442
41510784,0,1,1,1,1,0,1,38104725265949
41519802,1,1,1,1,0,1,0,3353497862314
41572011,1,1,1,1,0,1,0,171917001670360
41722438,1,1,1,1,0,1,0,257187737271223
41841734,1,1,1,1,0,1,0,139257764356023
42049396,1,1,1,1,0,1,0,88227155974717
42351217,1,1,1,1,0,1,0,117850120121409
42434554,1,1,1,1,0,1,0,185120444439346
42621598,1,1,1,1,0,1,0,75271191326113
42794719,1,1,1,1,0,1,0,3853439558179
4347227,1,0,1,1,0,1,0,63594188814059
45696165,1,1,1,1,0,1,0,155479171742337
45800804,1,1,1,1,0,1,0,114960414973674
45830145,1,0,1,1,0,1,0,275850773967784
4597056,1,1,1,1,0,1,0,207663460430162
46158635,1,1,1,1,0,1,0,87332344078502
46316199,0,1,1,1,1,0,1,113652415563630
46378954,0,1,1,1,1,0,1,108841001099584
46775091,1,0,1,1,0,1,0,48980611034763
46886531,1,1,1,1,0,1,0,73162655122091
46920054,1,1,1,1,0,1,0,153764345250249
47208512,1,0,1,1,0,1,0,129445756765807
47235160,1,0,1,1,0,1,0,160115535693537
47332960,1,1,1,1,0,1,0,19646484692095
47424776,1,1,1,1,0,1,0,41740741400301
47562122,1,1,1,1,0,1,0,158527434994086
47666382,1,1,1,1,0,1,0,189029307878878
47673737,0,0,1,1,0,0,1,278739509457180
47750094,1,1,1,1,0,1,0,244867310577784
47793315,1,1,1,1,0,1,0,20014337043970
47912386,1,0,1,1,0,1,0,211362721838891
47969803,1,1,1,1,0,1,0,88549659042879
48039813,1,1,1,1,0,1,0,263589402528666
48065862,1,1,1,1,0,1,0,209863427629909
48415874,0,0,1,1,0,0,1,56793687400239
48502910,1,1,1,1,0,1,0,136192701836042
48716705,1,0,1,1,0,1,0,237808796711263
48837543,1,1,1,1,0,1,0,87322652052851
48906800,1,1,1,1,0,1,0,181545833670170
48952287,1,1,1,1,0,1,0,249380823813179
48953531,1,1,1,1,0,1,0,99560250472800
48988018,1,1,1,1,0,1,0,74178261032480
48999685,0,1,1,1,1,0,1,163381237421335
49006506,1,1,1,1,0,1,0,194989105454993
49075414,1,1,1,1,0,1,0,20406441557032
4921567,1,1,1,1,0,1,0,247637208122853
49240570,1,1,1,1,0,1,0,217745102758441
49301079,1,1,1,1,0,1,0,81310430906911
49345802,0,0,1,1,0,0,1,228229554981068
4951774,1,1,1,1,0,1,0,178737263333145
49624852,1,1,1,1,0,1,0,142252122586633
49657315,1,1,1,1,0,1,0,184584317109275
49727289,1,0,1,1,0,1,0,189836097410615
49949387,0,0,1,1,0,0,1,193289197688934
5001972,1,1,1,1,0,1,0,165961619003745
5040055,1,1,1,1,0,1,0,194150940438034
5429118,1,1,1,1,0,1,0,207367453438476
5470219,1,1,1,1,0,1,0,88569519579826
5627289,1,1,1,1,0,1,0,92908709058328
5849136,0,0,1,1,0,0,1,46892010437009
5908097,1,1,1,1,0,1,0,140587216989040
6100637,1,1,1,1,0,1,0,433116667461
6168074,1,1,1,1,0,1,0,137984579529651
6252058,1,1,1,1,0,1,0,254915843101182
6271822,1,1,1,1,0,1,0,130050088085016
6381715,1,0,1,1,0,1,0,80074934238080
7274774,1,1,1,1,0,1,0,81583732404852
7472690,0,1,1,1,1,0,1,168162525152015
7653846,1,1,1,1,0,1,0,117422624953200
8007321,1,1,1,1,0,1,0,13326516244033
8064926,1,1,1,1,0,1,0,11876307141681
8496029,1,0,1,1,0,1,0,112431583441240
8652344,1,1,1,1,0,1,0,97430922714347
8748800,0,0,1,1,0,0,1,27650864428012
8914251,1,1,1,1,0,1,0,116717328832110
9069685,1,1,1,1,0,1,0,237195698770392
9411014,1,1,1,1,0,1,0,35679395685614
9650224,1,1,1,1,0,1,0,269187150173301
9852828,1,1,1,1,0,1,0,69083463607563
9957290,1,1,1,1,0,1,0,13681923235914
10351506,1,0,1,1,0,1,0,73347335353169
10407066,1,1,1,1,0,1,0,94249582210824
10455810,1,1,1,1,0,1,0,102724512771008
10487690,1,1,1,1,0,1,0,165525571676284
1052995,1,1,1,1,0,1,0,278603717552362
10776944,0,1,1,1,1,0,1,198813987788547
10861905,1,1,1,1,0,1,0,1809275175862
11066627,0,1,1,1,1,0,1,201711101793927
11299759,1,1,1,1,0,1,0,79162175112437
12418794,1,1,1,1,0,1,0,190370471013883
12706855,1,1,1,1,0,1,0,153094929682341
12956296,1,1,1,1,0,1,0,16351328831709
13127836,1,1,1,1,0,1,0,262821379535757
13249086,0,1,1,1,1,0,1,280902238537786
13430984,1,0,1,1,0,1,0,275275871302051
13561818,1,1,1,1,0,1,0,166089268823905
13931423,1,1,1,1,0,1,0,115380980752859
14450374,1,1,1,1,0,1,0,238644286723166
14564459,1,1,1,1,0,1,0,207943966935638
14641253,1,1,1,1,0,1,0,48980679718143
14689214,1,1,1,1,0,1,0,219625323143922
14861449,1,1,1,1,0,1,0,237379893803462
15210128,1,1,1,1,0,1,0,223128290464018
15226207,1,1,1,1,0,1,0,256014705733577
15509514,1,1,1,1,0,1,0,195316384661180
15539504,1,1,1,1,0,1,0,101633136607896
16028097,1,1,1,1,0,1,0,153996804312388
16355650,1,0,1,1,0,1,0,221733568558064
16479220,1,1,1,1,0,1,0,31899606258444
16893824,1,1,1,1,0,1,0,100373554771793
17179043,1,1,1,1,0,1,0,3342267330058
17400539,1,1,1,1,0,1,0,170890342349484
18442219,1,1,1,1,0,1,0,74151159414722
18649550,1,1,1,1,0,1,0,100592034554598
19526749,1,1,1,1,0,1,0,22041031675329
