ID,priority,black,white,ground,file1_col1
4282705615,1,0,0.0,0.0,744
2077591249,1,0,0.0,0.0,745
339741137,1,0,0.0,0.0,746
3523028694,1,0,1.0,0.0,747
402671324,1,0,1.0,0.0,748
146556637,1,0,1.0,0.0,749
3277702878,1,0,1.0,0.0,750
3723120933,1,0,0.0,0.0,751
3681676240,1,0,1.0,0.0,752
1304642464,1,0,1.0,0.0,753
206055142,1,0,1.0,0.0,754
534554350,1,0,0.0,0.0,755
1574094581,1,0,0.0,1.0,756
1258612476,1,0,1.0,0.0,757
1165357540,1,0,1.0,0.0,758
376028117,1,0,1.0,0.0,759
1426654977,1,0,1.0,0.0,760
1875027714,1,0,1.0,0.0,761
706602757,1,0,1.0,0.0,762
854116106,1,0,1.0,0.0,763
3616679691,1,0,1.0,0.0,764
1171027314,1,0,0.0,0.0,765
2623170318,1,0,0.0,0.0,766
1308763924,1,0,0.0,0.0,767
2536572694,1,0,0.0,0.0,768
3372730136,1,0,0.0,0.0,769
2970555038,1,0,0.0,0.0,770
835544864,1,0,1.0,0.0,771
1291618082,1,0,1.0,0.0,772
3364136739,1,0,1.0,0.0,773
1813563172,1,0,0.0,0.0,774
2220468007,1,0,1.0,0.0,775
1464133416,1,0,0.0,0.0,776
2347304747,1,0,1.0,0.0,777
2845256258,1,0,0.0,0.0,778
3378226997,1,0,0.0,0.0,779
432072329,1,0,0.0,0.0,780
2828896056,1,0,1.0,0.0,781
3613181753,1,0,1.0,0.0,782
55371580,1,0,0.0,0.0,783
4239607614,1,0,0.0,0.0,784
1143826247,1,0,0.0,0.0,785
3317401416,1,0,1.0,0.0,786
3776816971,1,0,0.0,0.0,787
2423061474,1,0,0.0,0.0,788
3273059941,1,0,0.0,0.0,789
1687381840,1,0,1.0,0.0,790
4021233489,1,0,1.0,0.0,791
151276515,1,0,0.0,0.0,792
2941705310,1,0,0.0,0.0,793
712148823,1,0,1.0,0.0,794
512280408,1,0,0.0,0.0,795
1362372441,1,0,0.0,0.0,796
3775596378,1,0,0.0,0.0,797
3883677327,1,0,0.0,0.0,798
3665520476,1,0,0.0,0.0,799
2287036256,1,0,1.0,0.0,800
4031072098,1,0,0.0,0.0,801
444450661,1,0,0.0,0.0,802
1972660071,1,0,1.0,0.0,803
849774440,1,0,0.0,0.0,804
1433962346,1,0,0.0,0.0,805
1952794477,1,0,0.0,0.0,806
4073662318,1,0,1.0,0.0,807
299878257,1,0,1.0,0.0,808
903669618,1,0,1.0,0.0,809
3611772788,1,0,1.0,0.0,810
158222197,1,0,0.0,1.0,811
3083855735,1,0,1.0,0.0,812
2470291321,1,0,0.0,0.0,813
4041975681,1,0,1.0,0.0,814
1177315202,1,0,1.0,0.0,815
3462333912,1,0,0.0,0.0,816
2815600518,1,0,0.0,0.0,817
4290324359,1,0,0.0,0.0,818
1681041288,1,0,1.0,0.0,819
2880883692,1,0,0.0,0.0,820
472389271,1,0,0.0,0.0,821
284764044,1,0,0.0,0.0,822
1141589906,1,0,1.0,0.0,823
3582994324,1,0,0.0,0.0,824
2626771950,1,0,0.0,0.0,825
827279254,1,0,1.0,0.0,826
3459916100,1,0,1.0,0.0,827
3414779802,1,0,1.0,0.0,828
3688818588,1,0,0.0,0.0,829
1759545245,1,0,0.0,0.0,830
4072204192,1,0,0.0,0.0,831
941501424,1,0,0.0,0.0,832
3460786082,1,0,1.0,0.0,833
1963837347,1,0,0.0,0.0,834
789759910,1,0,1.0,0.0,835
2691467177,1,0,0.0,0.0,836
730261418,1,0,0.0,0.0,837
798713773,1,0,1.0,0.0,838
1434027953,1,0,1.0,0.0,839
3902744498,1,0,0.0,0.0,840
3710887859,1,0,1.0,0.0,841
1337059253,1,0,1.0,0.0,842
2254784438,1,0,1.0,0.0,843
3651252553,1,0,0.0,0.0,844
54159288,1,0,0.0,0.0,845
3593717691,1,0,0.0,0.0,846
1625018191,1,0,0.0,0.0,847
2159527871,1,0,1.0,0.0,848
1704978370,1,0,1.0,0.0,849
3393409355,1,0,0.0,0.0,850
3896879044,1,0,1.0,0.0,851
1634043849,1,0,0.0,1.0,852
60975052,1,0,1.0,0.0,853
4174424014,1,0,1.0,0.0,854
1743118669,1,0,0.0,0.0,855
3115812816,1,0,1.0,0.0,856
2280368085,1,0,1.0,0.0,857
4266641366,1,0,0.0,0.0,858
2923874264,1,0,0.0,0.0,859
3963895585,1,0,0.0,0.0,860
3872409566,1,0,0.0,0.0,861
14444511,1,0,0.0,0.0,862
683884880,1,0,1.0,0.0,863
1813981160,1,0,0.0,0.0,864
3527479018,1,0,0.0,0.0,865
872843243,1,0,0.0,0.0,866
389023725,1,0,1.0,0.0,867
1605421038,1,0,1.0,0.0,868
3165702128,1,0,0.0,0.0,869
53815282,1,0,1.0,0.0,870
1394616307,1,0,0.0,0.0,871
2930903030,1,0,0.0,0.0,872
3797428218,1,0,0.0,0.0,873
1710721019,1,0,0.0,0.0,874
1593657341,1,0,1.0,0.0,875
3717400577,1,0,0.0,1.0,876
3536439299,1,0,0.0,0.0,877
2839322966,1,0,1.0,0.0,878
1426753545,1,0,0.0,0.0,879
3875612682,1,0,1.0,0.0,880
2494187531,1,0,1.0,0.0,881
2150729741,1,0,1.0,0.0,882
2523490319,1,0,0.0,0.0,883
1603348496,1,0,1.0,0.0,884
2080172050,1,0,1.0,0.0,885
104974358,1,0,0.0,0.0,886
479389719,1,0,1.0,0.0,887
2680932378,1,0,0.0,0.0,888
2785134619,1,0,1.0,0.0,889
3565578268,1,0,1.0,0.0,890
3242027039,1,0,1.0,0.0,891
3160893480,1,0,1.0,0.0,892
3679053868,1,0,1.0,0.0,893
2951694381,1,0,1.0,0.0,894
3298692104,1,0,0.0,0.0,895
531245106,1,0,1.0,0.0,896
1239410355,1,0,0.0,0.0,897
3821144119,1,0,0.0,0.0,898
3657566264,1,0,0.0,0.0,899
2216167481,1,0,1.0,0.0,900
3942852667,1,0,0.0,0.0,901
1325623356,1,0,1.0,0.0,902
534703725,1,0,0.0,0.0,903
3352111169,1,0,1.0,0.0,904
881204355,1,0,0.0,0.0,905
215066694,1,0,0.0,0.0,906
446540812,1,0,0.0,0.0,907
4043827277,1,0,1.0,0.0,908
185988792,1,0,0.0,0.0,909
2242791506,1,0,1.0,0.0,910
1014196308,1,0,1.0,0.0,911
2298194006,1,0,1.0,0.0,912
3698378842,1,0,0.0,0.0,913
115271771,1,0,1.0,0.0,914
2919147612,1,0,1.0,0.0,915
4060702813,1,0,0.0,0.0,916
722061407,1,0,0.0,0.0,917
3808258144,1,0,1.0,0.0,918
3368393744,1,0,0.0,0.0,919
260302946,1,0,1.0,0.0,920
1673709667,1,0,1.0,0.0,921
3154421860,1,0,1.0,0.0,922
48025958,1,0,0.0,0.0,923
2502903911,1,0,1.0,0.0,924
1765353576,1,0,1.0,0.0,925
1778878570,1,0,0.0,0.0,926
2009352299,1,0,1.0,0.0,927
2934818931,1,0,0.0,0.0,928
1565071221,1,0,1.0,0.0,929
277784697,1,0,1.0,0.0,930
2115430522,1,0,1.0,0.0,931
3744172155,1,0,1.0,0.0,932
3009038464,1,0,1.0,0.0,933
2277284281,1,0,0.0,0.0,934
119572611,1,0,0.0,0.0,935
2899331204,1,0,1.0,0.0,936
2581653639,1,0,0.0,0.0,937
3799238793,1,0,0.0,0.0,938
745965706,1,0,1.0,0.0,939
786253963,1,0,0.0,0.0,940
1143785614,1,0,0.0,0.0,941
707053711,1,0,1.0,0.0,942
2456635539,1,0,1.0,0.0,943
3005696152,1,0,1.0,0.0,944
1506338500,1,0,1.0,0.0,945
2974096410,1,0,0.0,0.0,946
1745660063,1,0,1.0,0.0,947
3292367008,1,0,1.0,0.0,948
1396213921,1,0,1.0,0.0,949
2344855714,1,0,0.0,0.0,950
2650982565,1,0,1.0,0.0,951
4102097062,1,0,1.0,0.0,952
197093544,1,0,0.0,0.0,953
4199180458,1,0,1.0,0.0,954
1885207695,1,0,0.0,0.0,955
1060059945,1,0,0.0,0.0,956
3473770675,1,0,1.0,0.0,957
1406576822,1,0,0.0,0.0,958
1920215223,1,0,1.0,0.0,959
4074653881,1,0,1.0,0.0,960
1278208188,1,0,1.0,0.0,961
3213093054,1,0,0.0,0.0,962
283691199,1,0,0.0,0.0,963
994404544,1,0,0.0,0.0,964
1815832769,1,0,1.0,0.0,965
14813380,1,0,0.0,0.0,966
3525544133,1,0,1.0,0.0,967
1530685639,1,0,1.0,0.0,968
3158144716,1,0,0.0,0.0,969
3410979019,1,0,1.0,0.0,970
724060372,1,0,0.0,0.0,971
1323002069,1,0,0.0,0.0,972
2376829144,1,0,1.0,0.0,973
2406263001,1,0,1.0,0.0,974
892250330,1,0,0.0,0.0,975
496756955,1,0,1.0,0.0,976
1236740319,1,0,0.0,0.0,977
2734393568,1,0,0.0,0.0,978
678940729,1,0,0.0,0.0,979
3727681772,1,0,1.0,0.0,980
2031331565,1,0,0.0,0.0,981
2410391800,1,0,1.0,0.0,982
2708343035,1,0,1.0,0.0,983
561490172,1,0,0.0,0.0,984
3906947325,1,0,1.0,0.0,985
959916286,1,0,1.0,0.0,986
275753215,1,0,1.0,0.0,987
242878731,1,0,1.0,0.0,988
2814855441,1,0,1.0,0.0,989
710658324,1,0,0.0,0.0,990
362989846,1,0,0.0,0.0,991
2478876953,1,0,1.0,0.0,992
1867671834,1,0,0.0,0.0,993
3649636635,1,0,1.0,0.0,994
3609626909,1,0,0.0,0.0,995
2812782879,1,0,1.0,0.0,996
3263424801,1,0,1.0,0.0,997
3461424860,1,0,1.0,0.0,998
2973804842,1,0,0.0,0.0,999
3022424368,1,0,0.0,0.0,1000
4086196530,1,0,1.0,0.0,1001
1186618419,1,0,1.0,0.0,1002
2932574516,1,0,0.0,0.0,1003
784951605,1,0,0.0,0.0,1004
3579980088,1,0,0.0,0.0,1005
2596952119,1,0,0.0,0.0,1006
3869894970,1,0,0.0,0.0,1007
1624413919,1,0,0.0,0.0,1008
2881947964,1,0,0.0,0.0,1009
1635494206,1,0,0.0,0.0,1010
1679182144,1,0,0.0,0.0,1011
3267967108,1,0,0.0,0.0,1012
2828519747,1,0,0.0,0.0,1013
2902034762,1,0,0.0,0.0,1014
2265090379,1,0,0.0,0.0,1015
3174574412,1,0,1.0,0.0,1016
87624014,1,0,1.0,0.0,1017
1669138768,1,0,1.0,0.0,1018
2300709202,1,0,1.0,0.0,1019
2082318676,1,0,0.0,0.0,1020
3024701781,1,0,1.0,0.0,1021
710502743,1,0,0.0,0.0,1022
2346264921,1,0,1.0,0.0,1023
376809818,1,0,0.0,0.0,1024
2896128349,1,0,1.0,0.0,1025
543017310,1,0,0.0,0.0,1026
928131429,1,0,1.0,0.0,1027
1727646054,1,0,1.0,0.0,1028
699418984,1,0,0.0,0.0,1029
4010740074,1,0,0.0,0.0,1030
485509484,1,0,0.0,0.0,1031
2407762285,1,0,1.0,0.0,1032
3887475054,1,0,1.0,0.0,1033
1804675439,1,0,1.0,0.0,1034
962120049,1,0,1.0,0.0,1035
793872755,1,0,0.0,0.0,1036
2659576180,1,0,0.0,0.0,1037
1474734454,1,0,1.0,0.0,1038
125806967,1,0,0.0,0.0,1039
1293221082,1,0,0.0,0.0,1040
562694526,1,0,0.0,0.0,1041
2109008256,1,0,1.0,0.0,1042
970193724,1,0,0.0,0.0,1043
3305460118,1,0,1.0,0.0,1044
4188449159,1,0,0.0,0.0,1045
2242939272,1,0,1.0,0.0,1046
3712313737,1,0,0.0,0.0,1047
884695447,1,0,0.0,0.0,1048
1581525388,1,0,0.0,1.0,1049
2406443405,1,0,0.0,0.0,1050
245934481,1,0,1.0,0.0,1051
4010594330,1,0,0.0,0.0,1052
538404590,1,0,0.0,0.0,1053
3661605270,1,0,0.0,0.0,1054
2099632493,1,0,0.0,0.0,1055
4234856856,1,0,1.0,0.0,1056
665528729,1,0,1.0,0.0,1057
1505986970,1,0,1.0,0.0,1058
1445513627,1,0,1.0,0.0,1059
366201244,1,0,0.0,0.0,1060
575285667,1,0,1.0,0.0,1061
4108421541,1,0,0.0,0.0,1062
863701417,1,0,0.0,0.0,1063
183204935,1,0,0.0,0.0,1064
1941146030,1,0,0.0,0.0,1065
1581997128,1,0,0.0,0.0,1066
4113836467,1,0,0.0,0.0,1067
964193353,1,0,0.0,0.0,1068
3530199455,1,0,0.0,0.0,1069
3705924028,1,0,1.0,0.0,1070
3183331061,1,0,0.0,0.0,1071
1032513984,1,0,1.0,0.0,1072
4034382273,1,0,1.0,0.0,1073
717244866,1,0,1.0,0.0,1074
1650837955,1,0,1.0,0.0,1075
2292255175,1,0,0.0,0.0,1076
3688663497,1,0,0.0,0.0,1077
2055801293,1,0,1.0,0.0,1078
1724574161,1,0,0.0,0.0,1079
3384551890,1,0,0.0,0.0,1080
4087065043,1,0,1.0,0.0,1081
551700951,1,0,0.0,0.0,1082
3285412312,1,0,1.0,0.0,1083
2140367323,1,0,0.0,0.0,1084
3855157726,1,0,0.0,0.0,1085
2536016354,1,0,0.0,0.0,1086
822921699,1,0,0.0,0.0,1087
3981625830,1,0,0.0,0.0,1088
714721769,1,0,1.0,0.0,1089
2596816399,1,0,0.0,0.0,1090
1851615723,1,0,1.0,0.0,1091
1644022252,1,0,0.0,0.0,1092
2665228786,1,0,1.0,0.0,1093
1967294964,1,0,0.0,0.0,1094
968305142,1,0,1.0,0.0,1095
1619470841,1,0,0.0,0.0,1096
1962322428,1,0,0.0,0.0,1097
298740821,1,0,0.0,0.0,1098
118360577,1,0,1.0,0.0,1099
1480362498,1,0,0.0,0.0,1100
1512614403,1,0,1.0,0.0,1101
174795272,1,0,0.0,0.0,1102
2367269385,1,0,0.0,0.0,1103
3770444299,1,0,1.0,0.0,1104
2626775564,1,0,1.0,0.0,1105
54322946,1,0,0.0,0.0,1106
3075058191,1,0,1.0,0.0,1107
3204377106,1,0,0.0,0.0,1108
3165686297,1,0,0.0,0.0,1109
2129357338,1,0,0.0,0.0,1110
3454814748,1,0,1.0,0.0,1111
3421776413,1,0,0.0,0.0,1112
3614328581,1,0,0.0,0.0,1113
2116913700,1,0,0.0,0.0,1114
3970042405,1,0,0.0,0.0,1115
495856172,1,0,0.0,0.0,1116
2228226605,1,0,0.0,0.0,1117
277219886,1,0,0.0,0.0,1118
1107905072,1,0,1.0,0.0,1119
2955299377,1,0,1.0,0.0,1120
139594293,1,0,0.0,0.0,1121
1480124983,1,0,0.0,0.0,1122
484534841,1,0,1.0,0.0,1123
1905125954,1,0,0.0,0.0,1124
523782723,1,0,1.0,0.0,1125
3671812676,1,0,0.0,0.0,1126
3897887302,1,0,0.0,0.0,1127
1701030471,1,0,0.0,0.0,1128
1605741128,1,0,0.0,0.0,1129
1936558666,1,0,1.0,0.0,1130
1598900822,1,0,1.0,0.0,1131
272374884,1,0,1.0,0.0,1132
298478170,1,0,1.0,0.0,1133
871524956,1,0,0.0,0.0,1134
262695517,1,0,0.0,0.0,1135
775948897,1,0,0.0,0.0,1136
3235195490,1,0,1.0,0.0,1137
2135293904,1,0,0.0,0.0,1138
3589671529,1,0,0.0,0.0,1139
4152535659,1,0,0.0,0.0,1140
1094199917,1,0,0.0,0.0,1141
3500518001,1,0,0.0,0.0,1142
519926207,1,0,0.0,0.0,1143
1525631612,1,0,0.0,0.0,1144
1831660160,1,0,0.0,0.0,1145
2176248451,1,0,0.0,0.0,1146
2081278875,1,0,0.0,0.0,1147
57895567,1,0,0.0,0.0,1148
2387233428,1,0,1.0,0.0,1149
2284863940,1,0,0.0,0.0,1150
1830742683,1,0,1.0,0.0,1151
3582446236,1,0,0.0,0.0,1152
1472531102,1,0,0.0,0.0,1153
3762856,1,0,0.0,0.0,1154
3554809628,1,0,0.0,0.0,1155
3251055280,1,0,0.0,0.0,1156
710347441,1,0,0.0,0.0,1157
2717665971,1,0,0.0,0.0,1158
3572959924,1,0,1.0,0.0,1159
3587340062,1,0,1.0,0.0,1160
4112337591,1,0,0.0,0.0,1161
2308278968,1,0,1.0,0.0,1162
796224186,1,0,1.0,0.0,1163
851544763,1,0,0.0,0.0,1164
1564103114,1,0,0.0,0.0,1165
2734688958,1,0,1.0,0.0,1166
1081108256,1,0,1.0,0.0,1167
4272745155,1,0,0.0,0.0,1168
2183219908,1,0,0.0,0.0,1169
3976252102,1,0,0.0,0.0,1170
3059395271,1,0,1.0,0.0,1171
1572162249,1,0,0.0,0.0,1172
825690832,1,0,1.0,0.0,1173
3771247314,1,0,0.0,0.0,1174
689908435,1,0,0.0,0.0,1175
3147975382,1,0,1.0,0.0,1176
3760893049,1,0,0.0,0.0,1177
713804506,1,0,1.0,0.0,1178
2610195163,1,0,1.0,0.0,1179
2837777117,1,0,1.0,0.0,1180
913926878,1,0,0.0,0.0,1181
3032468192,1,0,1.0,0.0,1182
3804965601,1,0,1.0,0.0,1183
3385723619,1,0,0.0,0.0,1184
3410479845,1,0,1.0,0.0,1185
3817689364,1,0,1.0,0.0,1186
3927616231,1,0,1.0,0.0,1187
3706702972,1,0,0.0,0.0,1188
529738474,1,0,1.0,0.0,1189
3776426450,1,0,1.0,0.0,1190
3952937710,1,0,0.0,0.0,1191
526977776,1,0,1.0,0.0,1192
1658923764,1,0,1.0,0.0,1193
155749111,1,0,0.0,0.0,1194
2850515750,1,0,0.0,0.0,1195
2551859965,1,0,1.0,0.0,1196
2570693374,1,0,0.0,1.0,1197
2396891903,1,0,1.0,0.0,1198
2117811005,1,0,0.0,0.0,1199
1908984585,1,0,1.0,0.0,1200
3704515339,1,0,0.0,0.0,1201
2036861708,1,0,0.0,0.0,1202
3249916685,1,0,1.0,0.0,1203
4095044366,1,0,1.0,0.0,1204
1749797647,1,0,1.0,0.0,1205
3409201936,1,0,0.0,0.0,1206
4246366994,1,0,1.0,0.0,1207
2541570835,1,0,1.0,0.0,1208
3746597652,1,0,0.0,0.0,1209
1135405846,1,0,0.0,0.0,1210
57560196,1,0,0.0,0.0,1211
2621311775,1,0,1.0,0.0,1212
3888565025,1,0,0.0,0.0,1213
709339942,1,0,1.0,0.0,1214
584723240,1,0,0.0,0.0,1215
2817157929,1,0,1.0,0.0,1216
3165442525,1,0,0.0,0.0,1217
1192790833,1,0,0.0,0.0,1218
894405427,1,0,0.0,0.0,1219
1425926964,1,0,0.0,0.0,1220
2352007989,1,0,1.0,0.0,1221
302869304,1,0,1.0,0.0,1222
922536762,1,0,0.0,0.0,1223
744663868,1,0,0.0,0.0,1224
1309797181,1,0,0.0,0.0,1225
3341101886,1,0,1.0,0.0,1226
1831422783,1,0,0.0,0.0,1227
4118555456,1,0,0.0,0.0,1228
2431150913,1,0,0.0,0.0,1229
233278274,1,0,0.0,0.0,1230
1905316321,1,0,0.0,0.0,1231
128699208,1,0,0.0,0.0,1232
2142243661,1,0,1.0,0.0,1233
4029696846,1,0,1.0,0.0,1234
1608510287,1,0,0.0,0.0,1235
907217745,1,0,1.0,0.0,1236
4277267286,1,0,0.0,0.0,1237
3325586265,1,0,1.0,0.0,1238
1974402191,1,0,0.0,0.0,1239
1841507165,1,0,1.0,0.0,1240
1898064737,1,0,0.0,0.0,1241
3421047650,1,0,0.0,0.0,1242
4072786793,1,0,1.0,0.0,1243
38529900,1,0,0.0,0.0,1244
412396401,1,0,0.0,0.0,1245
1515875187,1,0,1.0,0.0,1246
41839058,1,0,0.0,0.0,1247
2750186081,1,0,1.0,0.0,1248
2801847161,1,0,1.0,0.0,1249
2782284671,1,0,1.0,0.0,1250
4134914945,1,0,0.0,0.0,1251
15666050,1,0,0.0,0.0,1252
1866476419,1,0,0.0,0.0,1253
470264709,1,0,0.0,0.0,1254
3504622477,1,0,0.0,0.0,1255
2416569231,1,0,0.0,0.0,1256
254839696,1,0,1.0,0.0,1257
2304674709,1,0,0.0,0.0,1258
3867257754,1,0,0.0,0.0,1259
734178203,1,0,1.0,0.0,1260
131722143,1,0,0.0,0.0,1261
440142752,1,0,1.0,0.0,1262
1998195621,1,0,1.0,0.0,1263
4033252265,1,0,1.0,0.0,1264
597789611,1,0,0.0,0.0,1265
3596815284,1,0,0.0,0.0,1266
2570349503,1,0,1.0,0.0,1267
3759631297,1,0,0.0,0.0,1268
4083223490,1,0,0.0,1.0,1269
3504499651,1,0,1.0,0.0,1270
1437936582,1,0,0.0,0.0,1271
3839658957,1,0,0.0,0.0,1272
3561609037,1,0,0.0,0.0,1273
1352354768,1,0,1.0,0.0,1274
3249302492,1,0,1.0,0.0,1275
2619206821,1,0,0.0,0.0,1276
2945419088,1,0,1.0,0.0,1277
884763618,1,0,1.0,0.0,1278
2638545403,1,0,0.0,0.0,1279
3657944036,1,0,1.0,0.0,1280
1377487846,1,0,1.0,0.0,1281
1704225769,1,0,0.0,0.0,1282
268442623,1,0,0.0,0.0,1283
2906852332,1,0,0.0,0.0,1284
403655663,1,0,1.0,0.0,1285
1755884528,1,0,1.0,0.0,1286
1670089713,1,0,1.0,0.0,1287
1959930866,1,0,1.0,0.0,1288
4061130858,1,0,0.0,0.0,1289
4034210806,1,0,0.0,0.0,1290
3785534455,1,0,0.0,0.0,1291
3905473528,1,0,0.0,0.0,1292
32388948,1,0,0.0,0.0,1293
654240762,1,0,1.0,0.0,1294
1214999547,1,0,0.0,0.0,1295
3314961405,1,0,0.0,0.0,1296
2497869653,1,0,0.0,0.0,1297
2917649183,1,0,0.0,0.0,1298
249973761,1,0,0.0,0.0,1299
2129677314,1,0,1.0,0.0,1300
812100611,1,0,0.0,0.0,1301
1128051289,1,0,0.0,0.0,1302
4117449736,1,0,1.0,0.0,1303
4090088460,1,0,1.0,0.0,1304
3421907983,1,0,0.0,0.0,1305
2074416984,1,0,0.0,0.0,1306
4113224195,1,0,0.0,0.0,1307
1779133462,1,0,1.0,0.0,1308
812198935,1,0,0.0,0.0,1309
334941208,1,0,1.0,0.0,1310
1547700058,1,0,0.0,0.0,1311
760048671,1,0,1.0,0.0,1312
892800032,1,0,0.0,0.0,1313
1859578915,1,0,0.0,0.0,1314
3855200517,1,0,0.0,0.0,1315
2308848817,1,0,0.0,0.0,1316
1464842076,1,0,0.0,0.0,1317
3705441326,1,0,1.0,0.0,1318
1732070447,1,0,0.0,0.0,1319
1280655880,1,0,1.0,0.0,1320
422128692,1,0,0.0,0.0,1321
1637365598,1,0,0.0,0.0,1322
136563772,1,0,0.0,0.0,1323
3151957055,1,0,1.0,0.0,1324
3474933600,1,0,0.0,0.0,1325
2765392962,1,0,1.0,0.0,1326
1736387651,1,0,1.0,0.0,1327
3658673220,1,0,1.0,0.0,1328
214707270,1,0,0.0,0.0,1329
3724069959,1,0,0.0,0.0,1330
2659667017,1,0,0.0,0.0,1331
2164796492,1,0,1.0,0.0,1332
225113954,1,0,0.0,0.0,1333
724896846,1,0,0.0,0.0,1334
1571799565,1,0,0.0,0.0,1335
936201299,1,0,1.0,0.0,1336
2482302037,1,0,0.0,0.0,1337
186731606,1,0,0.0,0.0,1338
3139345593,1,0,0.0,0.0,1339
473862671,1,0,0.0,0.0,1340
4067798202,1,0,0.0,0.0,1341
379101712,1,0,1.0,0.0,1342
4113091686,1,0,0.0,0.0,1343
1672737297,1,0,0.0,0.0,1344
1281133672,1,0,0.0,0.0,1345
1916316778,1,0,0.0,0.0,1346
3866823789,1,0,0.0,0.0,1347
637979759,1,0,0.0,0.0,1348
2182696048,1,0,1.0,0.0,1349
2235747446,1,0,1.0,0.0,1350
1547750521,1,0,0.0,0.0,1351
3910495354,1,0,1.0,0.0,1352
2925186239,1,0,1.0,0.0,1353
657779836,1,0,0.0,0.0,1354
1309641855,1,0,0.0,0.0,1355
1543539840,1,0,0.0,0.0,1356
837168258,1,0,1.0,0.0,1357
1359170692,1,0,1.0,0.0,1358
2315750533,1,0,0.0,0.0,1359
3351817352,1,0,1.0,0.0,1360
2881531022,1,0,1.0,0.0,1361
315616399,1,0,0.0,0.0,1362
2679434385,1,0,1.0,0.0,1363
1237707923,1,0,0.0,0.0,1364
546335892,1,0,0.0,0.0,1365
2667998362,1,0,0.0,0.0,1366
2423704733,1,0,1.0,0.0,1367
4090580127,1,0,1.0,0.0,1368
224849060,1,0,1.0,0.0,1369
4131638437,1,0,1.0,0.0,1370
2886823078,1,0,0.0,0.0,1371
4172461937,1,0,0.0,0.0,1372
2161788471,1,0,0.0,0.0,1373
670366919,1,0,0.0,0.0,1374
4247678134,1,0,1.0,0.0,1375
1554386103,1,0,1.0,0.0,1376
4289817784,1,0,0.0,0.0,1377
2131193018,1,0,1.0,0.0,1378
206110424,1,0,0.0,0.0,1379
676539582,1,0,0.0,0.0,1380
4201850741,1,0,1.0,0.0,1381
3189394625,1,0,0.0,0.0,1382
844303563,1,0,1.0,0.0,1383
1559860566,1,0,0.0,0.0,1384
2490846405,1,0,0.0,0.0,1385
2640457142,1,0,0.0,0.0,1386
4207217864,1,0,0.0,0.0,1387
619728073,1,0,0.0,0.0,1388
1580944587,1,0,1.0,0.0,1389
3080914437,1,0,0.0,0.0,1390
2746559694,1,0,0.0,0.0,1391
1234980050,1,0,0.0,0.0,1392
2213727444,1,0,1.0,0.0,1393
644607191,1,0,1.0,0.0,1394
2791738586,1,0,1.0,0.0,1395
929500382,1,0,1.0,0.0,1396
1087081695,1,0,0.0,0.0,1397
942615776,1,0,1.0,0.0,1398
892251366,1,0,0.0,0.0,1399
297135336,1,0,1.0,0.0,1400
1197239508,1,0,0.0,0.0,1401
1956637930,1,0,0.0,0.0,1402
1154247915,1,0,1.0,0.0,1403
3450391790,1,0,0.0,0.0,1404
326528240,1,0,0.0,0.0,1405
1806167282,1,0,0.0,0.0,1406
1604087027,1,0,1.0,0.0,1407
1270320376,1,0,0.0,0.0,1408
2073849081,1,0,1.0,0.0,1409
1649126654,1,0,1.0,0.0,1410
3172814080,1,0,1.0,0.0,1411
1422413057,1,0,1.0,0.0,1412
1575709954,1,0,0.0,0.0,1413
2375990486,1,0,0.0,0.0,1414
3565143937,1,0,0.0,0.0,1415
1984441612,1,0,0.0,0.0,1416
552560514,1,0,0.0,0.0,1417
1198722318,1,0,0.0,0.0,1418
2287758612,1,0,0.0,0.0,1419
1400704277,1,0,0.0,0.0,1420
4057451798,1,0,0.0,0.0,1421
3516402967,1,0,1.0,0.0,1422
1084009755,1,0,0.0,0.0,1423
1612639517,1,0,0.0,1.0,1424
2030794629,1,0,0.0,0.0,1425
2376109346,1,0,1.0,0.0,1426
1569877285,1,0,1.0,0.0,1427
65797629,1,0,0.0,0.0,1428
437800235,1,0,1.0,0.0,1429
3387444524,1,0,1.0,0.0,1430
2191199534,1,0,1.0,0.0,1431
1129975088,1,0,0.0,0.0,1432
2109263154,1,0,1.0,0.0,1433
3793358131,1,0,1.0,0.0,1434
1627884852,1,0,0.0,0.0,1435
2487299384,1,0,0.0,0.0,1436
4243381471,1,0,1.0,0.0,1437
2948992316,1,0,0.0,0.0,1438
2912496960,1,0,1.0,0.0,1439
2198596929,1,0,1.0,0.0,1440
4265422151,1,0,0.0,0.0,1441
3003100489,1,0,0.0,0.0,1442
125510199,1,0,0.0,0.0,1443
1736035661,1,0,0.0,0.0,1444
978070867,1,0,1.0,0.0,1445
3819482455,1,0,0.0,0.0,1446
3509464412,1,0,0.0,0.0,1447
1466019167,1,0,1.0,0.0,1448
3729493345,1,0,0.0,0.0,1449
1154780517,1,0,1.0,0.0,1450
2750404497,1,0,0.0,0.0,1451
386698600,1,0,1.0,0.0,1452
4136856940,1,0,0.0,0.0,1453
3147697517,1,0,1.0,0.0,1454
3661016430,1,0,0.0,0.0,1455
876080497,1,0,0.0,0.0,1456
3045444979,1,0,0.0,0.0,1457
2207419765,1,0,1.0,0.0,1458
4112346491,1,0,0.0,0.0,1459
1706200445,1,0,1.0,0.0,1460
2430035694,1,0,0.0,0.0,1461
2359614999,1,0,0.0,0.0,1462
2203585922,1,0,1.0,0.0,1463
